BatchID,StartTime,EndTime
BATCH_6454,2024-06-21T18:00:00,2024-06-21T20:00:00
BATCH_6455,2024-06-21T20:00:00,2024-06-21T22:00:00
BATCH_6456,2024-06-21T22:00:00,2024-06-22T00:00:00
BATCH_6457,2024-06-22T00:00:00,2024-06-22T02:00:00
BATCH_6458,2024-06-22T02:00:00,2024-06-22T04:00:00
BATCH_6459,2024-06-22T04:00:00,2024-06-22T06:00:00
BATCH_6460,2024-06-22T06:00:00,2024-06-22T08:00:00
BATCH_6461,2024-06-22T08:00:00,2024-06-22T10:00:00
BATCH_6462,2024-06-22T10:00:00,2024-06-22T12:00:00
BATCH_6463,2024-06-22T12:00:00,2024-06-22T14:00:00
BATCH_6464,2024-06-22T14:00:00,2024-06-22T16:00:00
BATCH_6465,2024-06-22T16:00:00,2024-06-22T18:00:00
BATCH_6466,2024-06-22T18:00:00,2024-06-22T20:00:00
BATCH_6467,2024-06-22T20:00:00,2024-06-22T22:00:00
BATCH_6468,2024-06-22T22:00:00,2024-06-23T00:00:00
BATCH_6469,2024-06-23T00:00:00,2024-06-23T02:00:00
BATCH_6470,2024-06-23T02:00:00,2024-06-23T04:00:00
BATCH_6471,2024-06-23T04:00:00,2024-06-23T06:00:00
BATCH_6472,2024-06-23T06:00:00,2024-06-23T08:00:00
BATCH_6473,2024-06-23T08:00:00,2024-06-23T10:00:00
BATCH_6474,2024-06-23T10:00:00,2024-06-23T12:00:00
BATCH_6475,2024-06-23T12:00:00,2024-06-23T14:00:00
BATCH_6476,2024-06-23T14:00:00,2024-06-23T16:00:00
BATCH_6477,2024-06-23T16:00:00,2024-06-23T18:00:00
BATCH_6478,2024-06-23T18:00:00,2024-06-23T20:00:00
BATCH_6479,2024-06-23T20:00:00,2024-06-23T22:00:00
BATCH_6480,2024-06-23T22:00:00,2024-06-24T00:00:00
BATCH_6481,2024-06-24T00:00:00,2024-06-24T02:00:00
BATCH_6482,2024-06-24T02:00:00,2024-06-24T04:00:00
BATCH_6483,2024-06-24T04:00:00,2024-06-24T06:00:00
BATCH_6484,2024-06-24T06:00:00,2024-06-24T08:00:00
BATCH_6485,2024-06-24T08:00:00,2024-06-24T10:00:00
BATCH_6486,2024-06-24T10:00:00,2024-06-24T12:00:00
BATCH_6487,2024-06-24T12:00:00,2024-06-24T14:00:00
BATCH_6488,2024-06-24T14:00:00,2024-06-24T16:00:00
BATCH_6489,2024-06-24T16:00:00,2024-06-24T18:00:00
BATCH_6490,2024-06-24T18:00:00,2024-06-24T20:00:00
BATCH_6491,2024-06-24T20:00:00,2024-06-24T22:00:00
BATCH_6492,2024-06-24T22:00:00,2024-06-25T00:00:00
BATCH_6493,2024-06-25T00:00:00,2024-06-25T02:00:00
BATCH_6494,2024-06-25T02:00:00,2024-06-25T04:00:00
BATCH_6495,2024-06-25T04:00:00,2024-06-25T06:00:00
BATCH_6496,2024-06-25T06:00:00,2024-06-25T08:00:00
BATCH_6497,2024-06-25T08:00:00,2024-06-25T10:00:00
BATCH_6498,2024-06-25T10:00:00,2024-06-25T12:00:00
BATCH_6499,2024-06-25T12:00:00,2024-06-25T14:00:00
BATCH_6500,2024-06-25T14:00:00,2024-06-25T16:00:00
BATCH_6501,2024-06-25T16:00:00,2024-06-25T18:00:00
BATCH_6502,2024-06-25T18:00:00,2024-06-25T20:00:00
BATCH_6503,2024-06-25T20:00:00,2024-06-25T22:00:00
BATCH_6504,2024-06-25T22:00:00,2024-06-26T00:00:00
BATCH_6505,2024-06-26T00:00:00,2024-06-26T02:00:00
BATCH_6506,2024-06-26T02:00:00,2024-06-26T04:00:00
BATCH_6507,2024-06-26T04:00:00,2024-06-26T06:00:00
BATCH_6508,2024-06-26T06:00:00,2024-06-26T08:00:00
BATCH_6509,2024-06-26T08:00:00,2024-06-26T10:00:00
BATCH_6510,2024-06-26T10:00:00,2024-06-26T12:00:00
BATCH_6511,2024-06-26T12:00:00,2024-06-26T14:00:00
BATCH_6512,2024-06-26T14:00:00,2024-06-26T16:00:00
BATCH_6513,2024-06-26T16:00:00,2024-06-26T18:00:00
BATCH_6514,2024-06-26T18:00:00,2024-06-26T20:00:00
BATCH_6515,2024-06-26T20:00:00,2024-06-26T22:00:00
BATCH_6516,2024-06-26T22:00:00,2024-06-27T00:00:00
BATCH_6517,2024-06-27T00:00:00,2024-06-27T02:00:00
BATCH_6518,2024-06-27T02:00:00,2024-06-27T04:00:00
BATCH_6519,2024-06-27T04:00:00,2024-06-27T06:00:00
BATCH_6520,2024-06-27T06:00:00,2024-06-27T08:00:00
BATCH_6521,2024-06-27T08:00:00,2024-06-27T10:00:00
BATCH_6522,2024-06-27T10:00:00,2024-06-27T12:00:00
BATCH_6523,2024-06-27T12:00:00,2024-06-27T14:00:00
BATCH_6524,2024-06-27T14:00:00,2024-06-27T16:00:00
BATCH_6525,2024-06-27T16:00:00,2024-06-27T18:00:00
BATCH_6526,2024-06-27T18:00:00,2024-06-27T20:00:00
BATCH_6527,2024-06-27T20:00:00,2024-06-27T22:00:00
BATCH_6528,2024-06-27T22:00:00,2024-06-28T00:00:00
BATCH_6529,2024-06-28T00:00:00,2024-06-28T02:00:00
BATCH_6530,2024-06-28T02:00:00,2024-06-28T04:00:00
BATCH_6531,2024-06-28T04:00:00,2024-06-28T06:00:00
BATCH_6532,2024-06-28T06:00:00,2024-06-28T08:00:00
BATCH_6533,2024-06-28T08:00:00,2024-06-28T10:00:00
BATCH_6534,2024-06-28T10:00:00,2024-06-28T12:00:00
BATCH_6535,2024-06-28T12:00:00,2024-06-28T14:00:00
BATCH_6536,2024-06-28T14:00:00,2024-06-28T16:00:00
BATCH_6537,2024-06-28T16:00:00,2024-06-28T18:00:00
BATCH_6538,2024-06-28T18:00:00,2024-06-28T20:00:00
BATCH_6539,2024-06-28T20:00:00,2024-06-28T22:00:00
BATCH_6540,2024-06-28T22:00:00,2024-06-29T00:00:00
BATCH_6541,2024-06-29T00:00:00,2024-06-29T02:00:00
BATCH_6542,2024-06-29T02:00:00,2024-06-29T04:00:00
BATCH_6543,2024-06-29T04:00:00,2024-06-29T06:00:00
BATCH_6544,2024-06-29T06:00:00,2024-06-29T08:00:00
BATCH_6545,2024-06-29T08:00:00,2024-06-29T10:00:00
BATCH_6546,2024-06-29T10:00:00,2024-06-29T12:00:00
BATCH_6547,2024-06-29T12:00:00,2024-06-29T14:00:00
BATCH_6548,2024-06-29T14:00:00,2024-06-29T16:00:00
BATCH_6549,2024-06-29T16:00:00,2024-06-29T18:00:00
BATCH_6550,2024-06-29T18:00:00,2024-06-29T20:00:00
BATCH_6551,2024-06-29T20:00:00,2024-06-29T22:00:00
BATCH_6552,2024-06-29T22:00:00,2024-06-30T00:00:00
BATCH_6553,2024-06-30T00:00:00,2024-06-30T02:00:00
BATCH_6554,2024-06-30T02:00:00,2024-06-30T04:00:00
BATCH_6555,2024-06-30T04:00:00,2024-06-30T06:00:00
BATCH_6556,2024-06-30T06:00:00,2024-06-30T08:00:00
BATCH_6557,2024-06-30T08:00:00,2024-06-30T10:00:00
BATCH_6558,2024-06-30T10:00:00,2024-06-30T12:00:00
BATCH_6559,2024-06-30T12:00:00,2024-06-30T14:00:00
BATCH_6560,2024-06-30T14:00:00,2024-06-30T16:00:00
BATCH_6561,2024-06-30T16:00:00,2024-06-30T18:00:00
BATCH_6562,2024-06-30T18:00:00,2024-06-30T20:00:00
BATCH_6563,2024-06-30T20:00:00,2024-06-30T22:00:00
BATCH_6564,2024-06-30T22:00:00,2024-07-01T00:00:00
BATCH_6565,2024-07-01T00:00:00,2024-07-01T02:00:00
BATCH_6566,2024-07-01T02:00:00,2024-07-01T04:00:00
BATCH_6567,2024-07-01T04:00:00,2024-07-01T06:00:00
BATCH_6568,2024-07-01T06:00:00,2024-07-01T08:00:00
BATCH_6569,2024-07-01T08:00:00,2024-07-01T10:00:00
BATCH_6570,2024-07-01T10:00:00,2024-07-01T12:00:00
BATCH_6571,2024-07-01T12:00:00,2024-07-01T14:00:00
BATCH_6572,2024-07-01T14:00:00,2024-07-01T16:00:00
BATCH_6573,2024-07-01T16:00:00,2024-07-01T18:00:00
BATCH_6574,2024-07-01T18:00:00,2024-07-01T20:00:00
BATCH_6575,2024-07-01T20:00:00,2024-07-01T22:00:00
BATCH_6576,2024-07-01T22:00:00,2024-07-02T00:00:00
BATCH_6577,2024-07-02T00:00:00,2024-07-02T02:00:00
BATCH_6578,2024-07-02T02:00:00,2024-07-02T04:00:00
BATCH_6579,2024-07-02T04:00:00,2024-07-02T06:00:00
BATCH_6580,2024-07-02T06:00:00,2024-07-02T08:00:00
BATCH_6581,2024-07-02T08:00:00,2024-07-02T10:00:00
BATCH_6582,2024-07-02T10:00:00,2024-07-02T12:00:00
BATCH_6583,2024-07-02T12:00:00,2024-07-02T14:00:00
BATCH_6584,2024-07-02T14:00:00,2024-07-02T16:00:00
BATCH_6585,2024-07-02T16:00:00,2024-07-02T18:00:00
BATCH_6586,2024-07-02T18:00:00,2024-07-02T20:00:00
BATCH_6587,2024-07-02T20:00:00,2024-07-02T22:00:00
BATCH_6588,2024-07-02T22:00:00,2024-07-03T00:00:00
BATCH_6589,2024-07-03T00:00:00,2024-07-03T02:00:00
BATCH_6590,2024-07-03T02:00:00,2024-07-03T04:00:00
BATCH_6591,2024-07-03T04:00:00,2024-07-03T06:00:00
BATCH_6592,2024-07-03T06:00:00,2024-07-03T08:00:00
BATCH_6593,2024-07-03T08:00:00,2024-07-03T10:00:00
BATCH_6594,2024-07-03T10:00:00,2024-07-03T12:00:00
BATCH_6595,2024-07-03T12:00:00,2024-07-03T14:00:00
BATCH_6596,2024-07-03T14:00:00,2024-07-03T16:00:00
BATCH_6597,2024-07-03T16:00:00,2024-07-03T18:00:00
BATCH_6598,2024-07-03T18:00:00,2024-07-03T20:00:00
BATCH_6599,2024-07-03T20:00:00,2024-07-03T22:00:00
BATCH_6600,2024-07-03T22:00:00,2024-07-04T00:00:00
BATCH_6601,2024-07-04T00:00:00,2024-07-04T02:00:00
BATCH_6602,2024-07-04T02:00:00,2024-07-04T04:00:00
BATCH_6603,2024-07-04T04:00:00,2024-07-04T06:00:00
BATCH_6604,2024-07-04T06:00:00,2024-07-04T08:00:00
BATCH_6605,2024-07-04T08:00:00,2024-07-04T10:00:00
BATCH_6606,2024-07-04T10:00:00,2024-07-04T12:00:00
BATCH_6607,2024-07-04T12:00:00,2024-07-04T14:00:00
BATCH_6608,2024-07-04T14:00:00,2024-07-04T16:00:00
BATCH_6609,2024-07-04T16:00:00,2024-07-04T18:00:00
BATCH_6610,2024-07-04T18:00:00,2024-07-04T20:00:00
BATCH_6611,2024-07-04T20:00:00,2024-07-04T22:00:00
BATCH_6612,2024-07-04T22:00:00,2024-07-05T00:00:00
BATCH_6613,2024-07-05T00:00:00,2024-07-05T02:00:00
BATCH_6614,2024-07-05T02:00:00,2024-07-05T04:00:00
BATCH_6615,2024-07-05T04:00:00,2024-07-05T06:00:00
BATCH_6616,2024-07-05T06:00:00,2024-07-05T08:00:00
BATCH_6617,2024-07-05T08:00:00,2024-07-05T10:00:00
BATCH_6618,2024-07-05T10:00:00,2024-07-05T12:00:00
BATCH_6619,2024-07-05T12:00:00,2024-07-05T14:00:00
BATCH_6620,2024-07-05T14:00:00,2024-07-05T16:00:00
BATCH_6621,2024-07-05T16:00:00,2024-07-05T18:00:00
BATCH_6622,2024-07-05T18:00:00,2024-07-05T20:00:00
BATCH_6623,2024-07-05T20:00:00,2024-07-05T22:00:00
BATCH_6624,2024-07-05T22:00:00,2024-07-06T00:00:00
BATCH_6625,2024-07-06T00:00:00,2024-07-06T02:00:00
BATCH_6626,2024-07-06T02:00:00,2024-07-06T04:00:00
BATCH_6627,2024-07-06T04:00:00,2024-07-06T06:00:00
BATCH_6628,2024-07-06T06:00:00,2024-07-06T08:00:00
BATCH_6629,2024-07-06T08:00:00,2024-07-06T10:00:00
BATCH_6630,2024-07-06T10:00:00,2024-07-06T12:00:00
BATCH_6631,2024-07-06T12:00:00,2024-07-06T14:00:00
BATCH_6632,2024-07-06T14:00:00,2024-07-06T16:00:00
BATCH_6633,2024-07-06T16:00:00,2024-07-06T18:00:00
BATCH_6634,2024-07-06T18:00:00,2024-07-06T20:00:00
BATCH_6635,2024-07-06T20:00:00,2024-07-06T22:00:00
BATCH_6636,2024-07-06T22:00:00,2024-07-07T00:00:00
BATCH_6637,2024-07-07T00:00:00,2024-07-07T02:00:00
BATCH_6638,2024-07-07T02:00:00,2024-07-07T04:00:00
BATCH_6639,2024-07-07T04:00:00,2024-07-07T06:00:00
BATCH_6640,2024-07-07T06:00:00,2024-07-07T08:00:00
BATCH_6641,2024-07-07T08:00:00,2024-07-07T10:00:00
BATCH_6642,2024-07-07T10:00:00,2024-07-07T12:00:00
BATCH_6643,2024-07-07T12:00:00,2024-07-07T14:00:00
BATCH_6644,2024-07-07T14:00:00,2024-07-07T16:00:00
BATCH_6645,2024-07-07T16:00:00,2024-07-07T18:00:00
BATCH_6646,2024-07-07T18:00:00,2024-07-07T20:00:00
BATCH_6647,2024-07-07T20:00:00,2024-07-07T22:00:00
BATCH_6648,2024-07-07T22:00:00,2024-07-08T00:00:00
BATCH_6649,2024-07-08T00:00:00,2024-07-08T02:00:00
BATCH_6650,2024-07-08T02:00:00,2024-07-08T04:00:00
BATCH_6651,2024-07-08T04:00:00,2024-07-08T06:00:00
BATCH_6652,2024-07-08T06:00:00,2024-07-08T08:00:00
BATCH_6653,2024-07-08T08:00:00,2024-07-08T10:00:00
BATCH_6654,2024-07-08T10:00:00,2024-07-08T12:00:00
BATCH_6655,2024-07-08T12:00:00,2024-07-08T14:00:00
BATCH_6656,2024-07-08T14:00:00,2024-07-08T16:00:00
BATCH_6657,2024-07-08T16:00:00,2024-07-08T18:00:00
BATCH_6658,2024-07-08T18:00:00,2024-07-08T20:00:00
BATCH_6659,2024-07-08T20:00:00,2024-07-08T22:00:00
BATCH_6660,2024-07-08T22:00:00,2024-07-09T00:00:00
BATCH_6661,2024-07-09T00:00:00,2024-07-09T02:00:00
BATCH_6662,2024-07-09T02:00:00,2024-07-09T04:00:00
BATCH_6663,2024-07-09T04:00:00,2024-07-09T06:00:00
BATCH_6664,2024-07-09T06:00:00,2024-07-09T08:00:00
BATCH_6665,2024-07-09T08:00:00,2024-07-09T10:00:00
BATCH_6666,2024-07-09T10:00:00,2024-07-09T12:00:00
BATCH_6667,2024-07-09T12:00:00,2024-07-09T14:00:00
BATCH_6668,2024-07-09T14:00:00,2024-07-09T16:00:00
BATCH_6669,2024-07-09T16:00:00,2024-07-09T18:00:00
BATCH_6670,2024-07-09T18:00:00,2024-07-09T20:00:00
BATCH_6671,2024-07-09T20:00:00,2024-07-09T22:00:00
BATCH_6672,2024-07-09T22:00:00,2024-07-10T00:00:00
BATCH_6673,2024-07-10T00:00:00,2024-07-10T02:00:00
BATCH_6674,2024-07-10T02:00:00,2024-07-10T04:00:00
BATCH_6675,2024-07-10T04:00:00,2024-07-10T06:00:00
BATCH_6676,2024-07-10T06:00:00,2024-07-10T08:00:00
BATCH_6677,2024-07-10T08:00:00,2024-07-10T10:00:00
BATCH_6678,2024-07-10T10:00:00,2024-07-10T12:00:00
BATCH_6679,2024-07-10T12:00:00,2024-07-10T14:00:00
BATCH_6680,2024-07-10T14:00:00,2024-07-10T16:00:00
BATCH_6681,2024-07-10T16:00:00,2024-07-10T18:00:00
BATCH_6682,2024-07-10T18:00:00,2024-07-10T20:00:00
BATCH_6683,2024-07-10T20:00:00,2024-07-10T22:00:00
BATCH_6684,2024-07-10T22:00:00,2024-07-11T00:00:00
BATCH_6685,2024-07-11T00:00:00,2024-07-11T02:00:00
BATCH_6686,2024-07-11T02:00:00,2024-07-11T04:00:00
BATCH_6687,2024-07-11T04:00:00,2024-07-11T06:00:00
BATCH_6688,2024-07-11T06:00:00,2024-07-11T08:00:00
BATCH_6689,2024-07-11T08:00:00,2024-07-11T10:00:00
BATCH_6690,2024-07-11T10:00:00,2024-07-11T12:00:00
BATCH_6691,2024-07-11T12:00:00,2024-07-11T14:00:00
BATCH_6692,2024-07-11T14:00:00,2024-07-11T16:00:00
BATCH_6693,2024-07-11T16:00:00,2024-07-11T18:00:00
BATCH_6694,2024-07-11T18:00:00,2024-07-11T20:00:00
BATCH_6695,2024-07-11T20:00:00,2024-07-11T22:00:00
BATCH_6696,2024-07-11T22:00:00,2024-07-12T00:00:00
BATCH_6697,2024-07-12T00:00:00,2024-07-12T02:00:00
BATCH_6698,2024-07-12T02:00:00,2024-07-12T04:00:00
BATCH_6699,2024-07-12T04:00:00,2024-07-12T06:00:00
BATCH_6700,2024-07-12T06:00:00,2024-07-12T08:00:00
BATCH_6701,2024-07-12T08:00:00,2024-07-12T10:00:00
BATCH_6702,2024-07-12T10:00:00,2024-07-12T12:00:00
BATCH_6703,2024-07-12T12:00:00,2024-07-12T14:00:00
BATCH_6704,2024-07-12T14:00:00,2024-07-12T16:00:00
BATCH_6705,2024-07-12T16:00:00,2024-07-12T18:00:00
BATCH_6706,2024-07-12T18:00:00,2024-07-12T20:00:00
BATCH_6707,2024-07-12T20:00:00,2024-07-12T22:00:00
BATCH_6708,2024-07-12T22:00:00,2024-07-13T00:00:00
BATCH_6709,2024-07-13T00:00:00,2024-07-13T02:00:00
BATCH_6710,2024-07-13T02:00:00,2024-07-13T04:00:00
BATCH_6711,2024-07-13T04:00:00,2024-07-13T06:00:00
BATCH_6712,2024-07-13T06:00:00,2024-07-13T08:00:00
BATCH_6713,2024-07-13T08:00:00,2024-07-13T10:00:00
BATCH_6714,2024-07-13T10:00:00,2024-07-13T12:00:00
BATCH_6715,2024-07-13T12:00:00,2024-07-13T14:00:00
BATCH_6716,2024-07-13T14:00:00,2024-07-13T16:00:00
BATCH_6717,2024-07-13T16:00:00,2024-07-13T18:00:00
BATCH_6718,2024-07-13T18:00:00,2024-07-13T20:00:00
BATCH_6719,2024-07-13T20:00:00,2024-07-13T22:00:00
BATCH_6720,2024-07-13T22:00:00,2024-07-14T00:00:00
BATCH_6721,2024-07-14T00:00:00,2024-07-14T02:00:00
BATCH_6722,2024-07-14T02:00:00,2024-07-14T04:00:00
BATCH_6723,2024-07-14T04:00:00,2024-07-14T06:00:00
BATCH_6724,2024-07-14T06:00:00,2024-07-14T08:00:00
BATCH_6725,2024-07-14T08:00:00,2024-07-14T10:00:00
BATCH_6726,2024-07-14T10:00:00,2024-07-14T12:00:00
BATCH_6727,2024-07-14T12:00:00,2024-07-14T14:00:00
BATCH_6728,2024-07-14T14:00:00,2024-07-14T16:00:00
BATCH_6729,2024-07-14T16:00:00,2024-07-14T18:00:00
BATCH_6730,2024-07-14T18:00:00,2024-07-14T20:00:00
BATCH_6731,2024-07-14T20:00:00,2024-07-14T22:00:00
BATCH_6732,2024-07-14T22:00:00,2024-07-15T00:00:00
BATCH_6733,2024-07-15T00:00:00,2024-07-15T02:00:00
BATCH_6734,2024-07-15T02:00:00,2024-07-15T04:00:00
BATCH_6735,2024-07-15T04:00:00,2024-07-15T06:00:00
BATCH_6736,2024-07-15T06:00:00,2024-07-15T08:00:00
BATCH_6737,2024-07-15T08:00:00,2024-07-15T10:00:00
BATCH_6738,2024-07-15T10:00:00,2024-07-15T12:00:00
BATCH_6739,2024-07-15T12:00:00,2024-07-15T14:00:00
BATCH_6740,2024-07-15T14:00:00,2024-07-15T16:00:00
BATCH_6741,2024-07-15T16:00:00,2024-07-15T18:00:00
BATCH_6742,2024-07-15T18:00:00,2024-07-15T20:00:00
BATCH_6743,2024-07-15T20:00:00,2024-07-15T22:00:00
BATCH_6744,2024-07-15T22:00:00,2024-07-16T00:00:00
BATCH_6745,2024-07-16T00:00:00,2024-07-16T02:00:00
BATCH_6746,2024-07-16T02:00:00,2024-07-16T04:00:00
BATCH_6747,2024-07-16T04:00:00,2024-07-16T06:00:00
BATCH_6748,2024-07-16T06:00:00,2024-07-16T08:00:00
BATCH_6749,2024-07-16T08:00:00,2024-07-16T10:00:00
BATCH_6750,2024-07-16T10:00:00,2024-07-16T12:00:00
BATCH_6751,2024-07-16T12:00:00,2024-07-16T14:00:00
BATCH_6752,2024-07-16T14:00:00,2024-07-16T16:00:00
BATCH_6753,2024-07-16T16:00:00,2024-07-16T18:00:00
BATCH_6754,2024-07-16T18:00:00,2024-07-16T20:00:00
BATCH_6755,2024-07-16T20:00:00,2024-07-16T22:00:00
BATCH_6756,2024-07-16T22:00:00,2024-07-17T00:00:00
BATCH_6757,2024-07-17T00:00:00,2024-07-17T02:00:00
BATCH_6758,2024-07-17T02:00:00,2024-07-17T04:00:00
BATCH_6759,2024-07-17T04:00:00,2024-07-17T06:00:00
BATCH_6760,2024-07-17T06:00:00,2024-07-17T08:00:00
BATCH_6761,2024-07-17T08:00:00,2024-07-17T10:00:00
BATCH_6762,2024-07-17T10:00:00,2024-07-17T12:00:00
BATCH_6763,2024-07-17T12:00:00,2024-07-17T14:00:00
BATCH_6764,2024-07-17T14:00:00,2024-07-17T16:00:00
BATCH_6765,2024-07-17T16:00:00,2024-07-17T18:00:00
BATCH_6766,2024-07-17T18:00:00,2024-07-17T20:00:00
BATCH_6767,2024-07-17T20:00:00,2024-07-17T22:00:00
BATCH_6768,2024-07-17T22:00:00,2024-07-18T00:00:00
BATCH_6769,2024-07-18T00:00:00,2024-07-18T02:00:00
BATCH_6770,2024-07-18T02:00:00,2024-07-18T04:00:00
BATCH_6771,2024-07-18T04:00:00,2024-07-18T06:00:00
BATCH_6772,2024-07-18T06:00:00,2024-07-18T08:00:00
BATCH_6773,2024-07-18T08:00:00,2024-07-18T10:00:00
BATCH_6774,2024-07-18T10:00:00,2024-07-18T12:00:00
BATCH_6775,2024-07-18T12:00:00,2024-07-18T14:00:00
BATCH_6776,2024-07-18T14:00:00,2024-07-18T16:00:00
BATCH_6777,2024-07-18T16:00:00,2024-07-18T18:00:00
BATCH_6778,2024-07-18T18:00:00,2024-07-18T20:00:00
BATCH_6779,2024-07-18T20:00:00,2024-07-18T22:00:00
BATCH_6780,2024-07-18T22:00:00,2024-07-19T00:00:00
BATCH_6781,2024-07-19T00:00:00,2024-07-19T02:00:00
BATCH_6782,2024-07-19T02:00:00,2024-07-19T04:00:00
BATCH_6783,2024-07-19T04:00:00,2024-07-19T06:00:00
BATCH_6784,2024-07-19T06:00:00,2024-07-19T08:00:00
BATCH_6785,2024-07-19T08:00:00,2024-07-19T10:00:00
BATCH_6786,2024-07-19T10:00:00,2024-07-19T12:00:00
BATCH_6787,2024-07-19T12:00:00,2024-07-19T14:00:00
BATCH_6788,2024-07-19T14:00:00,2024-07-19T16:00:00
BATCH_6789,2024-07-19T16:00:00,2024-07-19T18:00:00
BATCH_6790,2024-07-19T18:00:00,2024-07-19T20:00:00
BATCH_6791,2024-07-19T20:00:00,2024-07-19T22:00:00
BATCH_6792,2024-07-19T22:00:00,2024-07-20T00:00:00
BATCH_6793,2024-07-20T00:00:00,2024-07-20T02:00:00
BATCH_6794,2024-07-20T02:00:00,2024-07-20T04:00:00
BATCH_6795,2024-07-20T04:00:00,2024-07-20T06:00:00
BATCH_6796,2024-07-20T06:00:00,2024-07-20T08:00:00
BATCH_6797,2024-07-20T08:00:00,2024-07-20T10:00:00
BATCH_6798,2024-07-20T10:00:00,2024-07-20T12:00:00
BATCH_6799,2024-07-20T12:00:00,2024-07-20T14:00:00
BATCH_6800,2024-07-20T14:00:00,2024-07-20T16:00:00
BATCH_6801,2024-07-20T16:00:00,2024-07-20T18:00:00
BATCH_6802,2024-07-20T18:00:00,2024-07-20T20:00:00
BATCH_6803,2024-07-20T20:00:00,2024-07-20T22:00:00
BATCH_6804,2024-07-20T22:00:00,2024-07-21T00:00:00
BATCH_6805,2024-07-21T00:00:00,2024-07-21T02:00:00
BATCH_6806,2024-07-21T02:00:00,2024-07-21T04:00:00
BATCH_6807,2024-07-21T04:00:00,2024-07-21T06:00:00
BATCH_6808,2024-07-21T06:00:00,2024-07-21T08:00:00
BATCH_6809,2024-07-21T08:00:00,2024-07-21T10:00:00
BATCH_6810,2024-07-21T10:00:00,2024-07-21T12:00:00
BATCH_6811,2024-07-21T12:00:00,2024-07-21T14:00:00
BATCH_6812,2024-07-21T14:00:00,2024-07-21T16:00:00
BATCH_6813,2024-07-21T16:00:00,2024-07-21T18:00:00
BATCH_6814,2024-07-21T18:00:00,2024-07-21T20:00:00
BATCH_6815,2024-07-21T20:00:00,2024-07-21T22:00:00
BATCH_6816,2024-07-21T22:00:00,2024-07-22T00:00:00
BATCH_6817,2024-07-22T00:00:00,2024-07-22T02:00:00
BATCH_6818,2024-07-22T02:00:00,2024-07-22T04:00:00
BATCH_6819,2024-07-22T04:00:00,2024-07-22T06:00:00
BATCH_6820,2024-07-22T06:00:00,2024-07-22T08:00:00
BATCH_6821,2024-07-22T08:00:00,2024-07-22T10:00:00
BATCH_6822,2024-07-22T10:00:00,2024-07-22T12:00:00
BATCH_6823,2024-07-22T12:00:00,2024-07-22T14:00:00
BATCH_6824,2024-07-22T14:00:00,2024-07-22T16:00:00
BATCH_6825,2024-07-22T16:00:00,2024-07-22T18:00:00
BATCH_6826,2024-07-22T18:00:00,2024-07-22T20:00:00
BATCH_6827,2024-07-22T20:00:00,2024-07-22T22:00:00
BATCH_6828,2024-07-22T22:00:00,2024-07-23T00:00:00
BATCH_6829,2024-07-23T00:00:00,2024-07-23T02:00:00
BATCH_6830,2024-07-23T02:00:00,2024-07-23T04:00:00
BATCH_6831,2024-07-23T04:00:00,2024-07-23T06:00:00
BATCH_6832,2024-07-23T06:00:00,2024-07-23T08:00:00
BATCH_6833,2024-07-23T08:00:00,2024-07-23T10:00:00
BATCH_6834,2024-07-23T10:00:00,2024-07-23T12:00:00
BATCH_6835,2024-07-23T12:00:00,2024-07-23T14:00:00
BATCH_6836,2024-07-23T14:00:00,2024-07-23T16:00:00
BATCH_6837,2024-07-23T16:00:00,2024-07-23T18:00:00
BATCH_6838,2024-07-23T18:00:00,2024-07-23T20:00:00
BATCH_6839,2024-07-23T20:00:00,2024-07-23T22:00:00
BATCH_6840,2024-07-23T22:00:00,2024-07-24T00:00:00
BATCH_6841,2024-07-24T00:00:00,2024-07-24T02:00:00
BATCH_6842,2024-07-24T02:00:00,2024-07-24T04:00:00
BATCH_6843,2024-07-24T04:00:00,2024-07-24T06:00:00
BATCH_6844,2024-07-24T06:00:00,2024-07-24T08:00:00
BATCH_6845,2024-07-24T08:00:00,2024-07-24T10:00:00
BATCH_6846,2024-07-24T10:00:00,2024-07-24T12:00:00
BATCH_6847,2024-07-24T12:00:00,2024-07-24T14:00:00
BATCH_6848,2024-07-24T14:00:00,2024-07-24T16:00:00
BATCH_6849,2024-07-24T16:00:00,2024-07-24T18:00:00
BATCH_6850,2024-07-24T18:00:00,2024-07-24T20:00:00
BATCH_6851,2024-07-24T20:00:00,2024-07-24T22:00:00
BATCH_6852,2024-07-24T22:00:00,2024-07-25T00:00:00
BATCH_6853,2024-07-25T00:00:00,2024-07-25T02:00:00
BATCH_6854,2024-07-25T02:00:00,2024-07-25T04:00:00
BATCH_6855,2024-07-25T04:00:00,2024-07-25T06:00:00
BATCH_6856,2024-07-25T06:00:00,2024-07-25T08:00:00
BATCH_6857,2024-07-25T08:00:00,2024-07-25T10:00:00
BATCH_6858,2024-07-25T10:00:00,2024-07-25T12:00:00
BATCH_6859,2024-07-25T12:00:00,2024-07-25T14:00:00
BATCH_6860,2024-07-25T14:00:00,2024-07-25T16:00:00
BATCH_6861,2024-07-25T16:00:00,2024-07-25T18:00:00
BATCH_6862,2024-07-25T18:00:00,2024-07-25T20:00:00
BATCH_6863,2024-07-25T20:00:00,2024-07-25T22:00:00
BATCH_6864,2024-07-25T22:00:00,2024-07-26T00:00:00
